priors_count,days_b_screening_arrest,decile_score,sex=Female,sex=Male,age_cat=25-45,Greaterthan45,age_cat=Lessthan25,c_charge_degree=F,c_charge_degree=M,race,result
1.198240354,-3.37452045,-0.143321413,1,0,1,0,0,1,0,1,1
0.573077764,0.155206702,-0.845068527,0,1,0,1,0,1,0,0,0
1.823402944,0.155206702,1.260172813,0,1,1,0,0,1,0,0,1
-0.468859886,-5.335479978,-1.195942083,0,1,1,0,0,1,0,1,0
-0.677247416,0.351302655,-1.195942083,0,1,1,0,0,0,1,1,0
-0.260472356,0.155206702,0.207552143,0,1,0,0,1,1,0,0,1
-0.677247416,-0.040889251,0.207552143,0,1,1,0,0,0,1,1,0
-0.468859886,0.155206702,-1.195942083,1,0,0,1,0,0,1,0,1
-0.677247416,0.155206702,-1.195942083,1,0,0,1,0,1,0,0,0
-0.468859886,0.155206702,-0.845068527,0,1,0,0,1,1,0,1,1
-0.677247416,0.155206702,0.207552143,0,1,0,0,1,1,0,0,1
-0.677247416,0.155206702,0.207552143,0,1,0,0,1,1,0,0,0
-0.677247416,0.155206702,0.909299256,0,1,0,0,1,1,0,0,0
-0.052084826,0.155206702,-0.143321413,0,1,0,1,0,1,0,0,0
3.698890714,0.351302655,1.61104637,0,1,1,0,0,1,0,0,1
0.364690234,0.351302655,0.909299256,0,1,1,0,0,1,0,0,0
-0.677247416,0.351302655,-0.49419497,1,0,1,0,0,0,1,0,0
-0.468859886,0.155206702,-1.195942083,0,1,0,1,0,1,0,1,0
0.156302704,-4.551096167,-0.143321413,0,1,1,0,0,1,0,1,0
-0.468859886,-4.158904261,-1.195942083,0,1,0,1,0,1,0,0,0
-0.468859886,0.155206702,-0.845068527,0,1,1,0,0,1,0,0,1
-0.260472356,0.155206702,-0.845068527,0,1,1,0,0,0,1,0,1
-0.468859886,0.155206702,-0.49419497,0,1,0,0,1,1,0,1,0
-0.052084826,0.155206702,-1.195942083,0,1,0,1,0,1,0,1,0
-0.260472356,0.155206702,1.61104637,0,1,1,0,0,1,0,1,1
-0.052084826,0.351302655,-0.845068527,0,1,1,0,0,1,0,1,0
-0.468859886,0.155206702,-0.49419497,0,1,1,0,0,1,0,1,0
-0.677247416,0.155206702,1.961919926,0,1,0,0,1,1,0,0,0
-0.468859886,0.155206702,0.909299256,0,1,0,0,1,1,0,0,0
-0.677247416,0.351302655,-1.195942083,0,1,0,1,0,0,1,1,0
-0.052084826,0.351302655,0.207552143,0,1,1,0,0,1,0,1,1
-0.052084826,0.351302655,-0.845068527,0,1,1,0,0,1,0,0,1
-0.677247416,0.155206702,-1.195942083,0,1,0,1,0,1,0,1,1
-0.260472356,-3.570616402,0.5584257,0,1,0,0,1,1,0,1,0
-0.468859886,0.351302655,-0.143321413,0,1,1,0,0,1,0,1,1
2.448565534,0.155206702,1.260172813,0,1,1,0,0,1,0,0,0
-0.677247416,0.155206702,-0.845068527,0,1,1,0,0,1,0,0,0
1.406627884,0.155206702,0.909299256,0,1,1,0,0,1,0,0,1
-0.052084826,-0.040889251,1.61104637,1,0,0,0,1,0,1,0,0
0.573077764,0.351302655,-0.49419497,0,1,1,0,0,0,1,1,1
1.198240354,0.155206702,0.909299256,0,1,1,0,0,1,0,0,1
0.364690234,0.155206702,0.5584257,0,1,0,0,1,0,1,0,0
1.198240354,0.351302655,-0.143321413,0,1,1,0,0,1,0,1,0
1.406627884,0.351302655,1.961919926,1,0,1,0,0,1,0,0,1
0.364690234,0.155206702,-1.195942083,0,1,1,0,0,1,0,0,0
-0.677247416,0.155206702,0.909299256,0,1,1,0,0,1,0,0,1
4.115665774,0.155206702,1.260172813,0,1,0,1,0,1,0,0,1
0.989852824,0.155206702,0.909299256,1,0,1,0,0,1,0,1,1
-0.052084826,0.155206702,-0.845068527,0,1,0,1,0,1,0,1,0
-0.677247416,0.155206702,1.61104637,1,0,0,0,1,0,1,1,0
-0.260472356,-2.590136638,0.5584257,1,0,1,0,0,1,0,0,0
-0.260472356,0.155206702,-0.49419497,0,1,1,0,0,0,1,0,1
2.031790474,0.155206702,1.260172813,0,1,0,1,0,1,0,0,1
-0.677247416,-0.433081157,-0.49419497,0,1,0,0,1,0,1,0,1
0.989852824,0.155206702,-0.49419497,0,1,1,0,0,1,0,0,1
-0.468859886,0.155206702,-1.195942083,1,0,0,1,0,1,0,0,0
-0.260472356,-5.335479978,0.5584257,0,1,1,0,0,1,0,1,0
1.406627884,0.351302655,-0.143321413,0,1,1,0,0,0,1,1,0
-0.260472356,0.155206702,0.207552143,0,1,1,0,0,1,0,1,0
-0.052084826,0.155206702,0.207552143,1,0,1,0,0,1,0,0,0
-0.468859886,0.155206702,1.961919926,0,1,1,0,0,1,0,0,0
-0.260472356,-0.236985204,-1.195942083,0,1,1,0,0,0,1,1,0
0.364690234,-3.37452045,1.260172813,0,1,1,0,0,1,0,0,0
-0.468859886,0.351302655,0.909299256,0,1,1,0,0,0,1,0,1
-0.677247416,0.351302655,-1.195942083,0,1,0,1,0,0,1,1,0
-0.260472356,0.351302655,-0.845068527,0,1,1,0,0,1,0,0,1
0.781465294,0.155206702,-0.49419497,0,1,1,0,0,1,0,0,0
-0.052084826,0.351302655,-0.143321413,0,1,0,1,0,0,1,1,1
-0.052084826,0.155206702,0.5584257,0,1,1,0,0,1,0,0,1
-0.468859886,0.155206702,-1.195942083,1,0,0,1,0,0,1,1,1
-0.677247416,0.351302655,0.207552143,1,0,1,0,0,1,0,0,1
-0.677247416,0.155206702,-0.845068527,1,0,0,0,1,0,1,0,0
0.573077764,0.155206702,1.260172813,0,1,1,0,0,1,0,0,1
-0.052084826,0.155206702,1.260172813,0,1,0,0,1,0,1,0,1
0.156302704,0.155206702,0.5584257,1,0,1,0,0,1,0,0,0
-0.677247416,0.351302655,-0.845068527,1,0,1,0,0,0,1,0,0
2.240178004,5.645893382,0.5584257,0,1,1,0,0,1,0,0,1
-0.468859886,-1.217464968,-0.845068527,0,1,0,0,1,0,1,1,0
-0.052084826,-2.197944732,-0.49419497,0,1,0,1,0,1,0,1,1
-0.052084826,0.155206702,-0.49419497,1,0,1,0,0,1,0,0,0
0.156302704,0.155206702,0.5584257,1,0,1,0,0,1,0,0,1
-0.260472356,0.155206702,-0.49419497,0,1,0,0,1,1,0,1,1
-0.260472356,0.155206702,-0.143321413,0,1,1,0,0,1,0,0,1
-0.677247416,0.155206702,0.5584257,0,1,1,0,0,1,0,0,0
-0.677247416,0.155206702,-1.195942083,0,1,1,0,0,0,1,1,0
-0.052084826,0.155206702,-0.845068527,1,0,1,0,0,1,0,0,0
-0.468859886,0.155206702,-0.845068527,0,1,1,0,0,1,0,0,1
0.573077764,-0.236985204,0.207552143,0,1,1,0,0,1,0,1,1
-0.052084826,-1.217464968,-0.49419497,0,1,0,1,0,1,0,0,0
-0.468859886,0.155206702,-0.845068527,0,1,0,0,1,0,1,0,1
-0.677247416,0.155206702,1.961919926,0,1,1,0,0,1,0,0,0
-0.677247416,0.155206702,-1.195942083,1,0,1,0,0,0,1,0,0
1.198240354,-1.217464968,1.260172813,0,1,1,0,0,1,0,1,1
-0.677247416,-0.433081157,-1.195942083,1,0,1,0,0,1,0,0,0
-0.677247416,0.155206702,-0.49419497,0,1,0,1,0,0,1,0,0
1.198240354,-1.021369015,1.61104637,0,1,0,0,1,0,1,0,1
2.656953064,0.155206702,1.61104637,0,1,1,0,0,1,0,0,1
-0.677247416,0.155206702,-0.845068527,0,1,1,0,0,0,1,0,0
-0.677247416,0.155206702,1.61104637,0,1,0,0,1,1,0,0,0
0.573077764,0.155206702,1.260172813,0,1,0,0,1,0,1,0,0
0.781465294,0.155206702,1.260172813,0,1,0,0,1,1,0,0,1
-0.677247416,0.155206702,-1.195942083,0,1,0,1,0,0,1,0,0
-0.677247416,0.155206702,-1.195942083,0,1,0,1,0,1,0,1,0
0.156302704,0.351302655,0.909299256,1,0,1,0,0,1,0,0,1
-0.468859886,0.155206702,-0.49419497,0,1,1,0,0,1,0,0,0
-0.468859886,0.155206702,0.909299256,0,1,0,1,0,0,1,0,0
-0.677247416,0.351302655,-1.195942083,0,1,0,1,0,1,0,1,1
-0.052084826,0.155206702,1.260172813,0,1,0,1,0,1,0,0,1
2.240178004,0.155206702,1.260172813,0,1,1,0,0,1,0,0,0
-0.677247416,0.351302655,-0.845068527,0,1,1,0,0,0,1,1,0
3.698890714,0.155206702,1.961919926,0,1,1,0,0,1,0,0,0
-0.052084826,0.155206702,-0.845068527,1,0,1,0,0,1,0,0,1
0.156302704,0.155206702,-0.845068527,0,1,0,1,0,1,0,0,0
-0.468859886,0.351302655,1.260172813,0,1,0,0,1,1,0,0,1
1.198240354,0.155206702,1.961919926,0,1,1,0,0,1,0,0,1
-0.468859886,0.155206702,-1.195942083,0,1,1,0,0,0,1,0,0
1.198240354,0.155206702,1.61104637,0,1,0,1,0,1,0,0,1
-0.677247416,0.351302655,1.260172813,0,1,0,0,1,1,0,0,1
-0.260472356,0.155206702,0.207552143,1,0,1,0,0,1,0,1,1
-0.052084826,0.351302655,1.260172813,0,1,0,0,1,0,1,0,1
-0.468859886,0.155206702,-0.143321413,0,1,1,0,0,1,0,1,0
0.156302704,0.351302655,-0.143321413,0,1,0,1,0,1,0,1,0
-0.677247416,0.351302655,-0.143321413,0,1,0,0,1,1,0,0,0
-0.260472356,0.351302655,-1.195942083,1,0,0,1,0,0,1,0,0
0.989852824,0.351302655,-0.143321413,0,1,0,1,0,0,1,0,1
0.156302704,0.155206702,-0.845068527,0,1,1,0,0,1,0,0,1
0.156302704,0.155206702,1.61104637,0,1,0,0,1,1,0,0,1
0.364690234,0.351302655,1.260172813,0,1,1,0,0,1,0,0,0
-0.677247416,0.351302655,-0.143321413,0,1,0,0,1,0,1,1,1
1.406627884,0.155206702,-0.845068527,0,1,0,1,0,0,1,0,1
-0.468859886,-0.62917711,0.5584257,1,0,1,0,0,0,1,1,1
-0.677247416,0.155206702,-0.143321413,0,1,1,0,0,1,0,0,1
-0.052084826,0.155206702,1.260172813,0,1,1,0,0,1,0,0,1
-0.677247416,0.155206702,-1.195942083,0,1,0,1,0,0,1,0,0
1.406627884,0.155206702,0.5584257,0,1,1,0,0,1,0,0,1
-0.468859886,0.155206702,-0.143321413,0,1,0,0,1,0,1,0,0
-0.468859886,0.155206702,-0.845068527,0,1,1,0,0,1,0,0,0
-0.260472356,-0.825273062,0.909299256,0,1,0,0,1,1,0,0,1
0.573077764,0.155206702,1.61104637,0,1,0,0,1,1,0,0,1
2.865340594,0.155206702,0.909299256,0,1,1,0,0,1,0,1,1
-0.468859886,0.155206702,-0.49419497,0,1,1,0,0,1,0,0,0
0.573077764,0.155206702,1.260172813,0,1,1,0,0,1,0,0,1
-0.468859886,0.155206702,-0.49419497,0,1,1,0,0,0,1,1,0
-0.260472356,0.155206702,-1.195942083,0,1,1,0,0,0,1,1,0
1.406627884,0.155206702,0.207552143,0,1,1,0,0,1,0,1,1
0.156302704,0.155206702,0.207552143,0,1,0,0,1,0,1,1,1
1.406627884,-0.236985204,-0.49419497,0,1,0,1,0,1,0,0,1
1.198240354,0.351302655,0.5584257,0,1,1,0,0,1,0,0,1
-0.052084826,0.155206702,-0.143321413,0,1,0,1,0,1,0,0,0
-0.468859886,0.351302655,-0.143321413,0,1,1,0,0,1,0,1,1
-0.468859886,0.351302655,-1.195942083,0,1,1,0,0,1,0,1,0
-0.468859886,0.155206702,-0.845068527,0,1,1,0,0,1,0,1,0
-0.260472356,0.351302655,1.260172813,0,1,1,0,0,1,0,0,1
-0.677247416,0.155206702,-0.845068527,0,1,0,0,1,0,1,0,1
0.156302704,0.155206702,1.260172813,0,1,1,0,0,1,0,0,1
-0.677247416,0.155206702,-0.845068527,0,1,1,0,0,1,0,0,1
2.240178004,0.155206702,1.61104637,0,1,1,0,0,1,0,0,1
-0.677247416,0.155206702,-0.845068527,1,0,1,0,0,0,1,1,0
3.282115654,-0.433081157,1.61104637,0,1,1,0,0,1,0,0,1
-0.677247416,0.155206702,-1.195942083,0,1,1,0,0,0,1,1,0
0.573077764,0.155206702,1.260172813,0,1,1,0,0,1,0,0,1
-0.677247416,0.351302655,-0.845068527,0,1,1,0,0,0,1,1,1
-0.260472356,0.155206702,0.207552143,1,0,1,0,0,1,0,1,1
0.989852824,0.351302655,1.61104637,0,1,1,0,0,1,0,0,1
-0.677247416,0.155206702,0.909299256,0,1,1,0,0,1,0,0,0
0.989852824,0.155206702,-0.143321413,0,1,0,1,0,1,0,0,0
-0.468859886,0.155206702,-0.143321413,0,1,0,0,1,0,1,1,1
0.573077764,0.155206702,-0.143321413,0,1,1,0,0,1,0,0,1
-0.677247416,0.155206702,-1.195942083,0,1,1,0,0,1,0,0,0
0.156302704,0.155206702,0.207552143,0,1,1,0,0,1,0,1,0
-0.260472356,-0.040889251,1.61104637,1,0,0,0,1,1,0,1,0
2.031790474,0.155206702,0.909299256,0,1,0,1,0,0,1,0,1
-0.677247416,0.351302655,1.61104637,0,1,0,0,1,1,0,1,1
0.364690234,3.4888379,1.961919926,1,0,1,0,0,1,0,1,0
-0.677247416,0.155206702,0.909299256,1,0,0,0,1,1,0,0,0
-0.052084826,0.155206702,-0.845068527,0,1,1,0,0,1,0,0,0
0.364690234,0.155206702,0.207552143,1,0,1,0,0,1,0,0,1
-0.677247416,-0.040889251,-0.845068527,1,0,1,0,0,0,1,1,0
-0.677247416,0.351302655,-0.143321413,0,1,0,0,1,0,1,0,0
-0.052084826,0.155206702,-0.49419497,0,1,1,0,0,1,0,1,0
-0.677247416,0.351302655,-0.143321413,0,1,1,0,0,1,0,1,0
-0.468859886,-3.766712355,0.909299256,0,1,0,0,1,1,0,0,1
-0.677247416,0.155206702,-0.143321413,0,1,0,0,1,0,1,0,0
-0.468859886,0.155206702,-1.195942083,1,0,0,1,0,1,0,0,0
-0.052084826,0.155206702,1.961919926,0,1,0,0,1,1,0,0,1
-0.468859886,0.155206702,0.207552143,0,1,0,0,1,1,0,0,1
-0.468859886,0.155206702,-0.143321413,1,0,0,0,1,1,0,0,1
0.781465294,-5.531575931,0.5584257,1,0,1,0,0,1,0,1,1
-0.260472356,0.155206702,-0.845068527,0,1,1,0,0,1,0,1,1
0.781465294,0.351302655,0.5584257,0,1,0,0,1,1,0,0,1
-0.260472356,0.155206702,0.5584257,1,0,0,0,1,1,0,0,1
-0.677247416,0.351302655,0.909299256,0,1,1,0,0,1,0,1,0
-0.260472356,0.155206702,1.961919926,0,1,0,0,1,0,1,0,1
-0.468859886,0.155206702,-0.845068527,0,1,1,0,0,1,0,0,0
-0.468859886,0.155206702,-1.195942083,0,1,1,0,0,0,1,0,1
4.324053304,0.155206702,1.961919926,0,1,1,0,0,0,1,0,1
-0.468859886,0.155206702,0.909299256,0,1,1,0,0,1,0,0,0
-0.677247416,0.155206702,-1.195942083,0,1,0,1,0,1,0,1,0
-0.468859886,0.155206702,0.5584257,1,0,1,0,0,0,1,1,1
-0.677247416,0.155206702,0.207552143,1,0,0,0,1,0,1,0,0
-0.677247416,0.155206702,-0.143321413,1,0,1,0,0,0,1,0,0
0.781465294,0.155206702,1.61104637,0,1,1,0,0,1,0,0,1
0.573077764,0.155206702,-0.49419497,0,1,0,1,0,1,0,0,0
-0.260472356,-5.139384025,-0.143321413,1,0,1,0,0,1,0,1,1
0.364690234,0.155206702,0.207552143,0,1,1,0,0,0,1,0,1
0.781465294,0.155206702,1.61104637,0,1,1,0,0,1,0,0,0
0.573077764,0.155206702,0.207552143,0,1,1,0,0,0,1,1,1
-0.677247416,0.351302655,-1.195942083,0,1,0,1,0,0,1,1,0
0.364690234,0.351302655,0.909299256,0,1,1,0,0,1,0,0,1
-0.677247416,0.155206702,-0.143321413,0,1,0,0,1,1,0,0,1
1.406627884,0.155206702,0.909299256,0,1,1,0,0,1,0,0,1
-0.260472356,-2.786232591,1.61104637,0,1,0,0,1,1,0,0,1
1.406627884,0.155206702,1.61104637,0,1,1,0,0,1,0,0,1
-0.677247416,0.155206702,-1.195942083,1,0,0,1,0,0,1,0,0
-0.677247416,0.155206702,-0.845068527,0,1,1,0,0,0,1,0,0
0.781465294,-1.805752827,1.260172813,0,1,0,0,1,1,0,0,1
-0.052084826,0.155206702,-0.49419497,0,1,1,0,0,1,0,0,1
0.781465294,0.351302655,-0.143321413,0,1,1,0,0,1,0,0,0
-0.677247416,0.155206702,-0.143321413,1,0,1,0,0,0,1,1,0
-0.468859886,0.155206702,-0.845068527,0,1,1,0,0,0,1,0,0
-0.468859886,0.155206702,-1.195942083,0,1,1,0,0,1,0,0,0
-0.677247416,0.155206702,0.207552143,0,1,0,0,1,1,0,0,1
-0.260472356,0.155206702,0.909299256,0,1,1,0,0,0,1,0,0
-0.468859886,0.155206702,-1.195942083,0,1,1,0,0,0,1,0,1
3.073728124,0.155206702,1.61104637,0,1,1,0,0,1,0,1,1
-0.052084826,0.351302655,-1.195942083,1,0,1,0,0,1,0,0,1
-0.677247416,0.155206702,0.909299256,0,1,0,0,1,1,0,1,1
-0.677247416,0.155206702,-1.195942083,0,1,1,0,0,0,1,0,1
0.573077764,0.155206702,0.5584257,0,1,0,1,0,0,1,0,1
0.156302704,0.155206702,-0.49419497,1,0,0,1,0,1,0,0,0
-0.468859886,0.351302655,0.5584257,1,0,0,0,1,0,1,1,0
-0.677247416,0.155206702,0.207552143,0,1,0,0,1,1,0,0,1
-0.677247416,0.351302655,-0.49419497,0,1,1,0,0,0,1,1,1
0.364690234,0.351302655,1.260172813,0,1,1,0,0,1,0,0,1
-0.468859886,0.155206702,-1.195942083,0,1,1,0,0,0,1,0,0
-0.260472356,-0.236985204,-0.845068527,1,0,0,1,0,1,0,1,0
-0.468859886,0.351302655,1.961919926,0,1,1,0,0,1,0,0,1
4.115665774,0.155206702,1.260172813,0,1,1,0,0,1,0,0,1
4.532440834,0.351302655,1.961919926,0,1,1,0,0,0,1,0,1
3.073728124,0.155206702,1.961919926,0,1,1,0,0,1,0,0,1
-0.468859886,0.155206702,-1.195942083,0,1,0,1,0,0,1,0,0
1.615015414,0.155206702,0.909299256,0,1,1,0,0,1,0,0,0
-0.677247416,0.155206702,-0.49419497,1,0,1,0,0,1,0,1,0
1.198240354,0.351302655,0.909299256,0,1,1,0,0,1,0,0,1
1.198240354,0.155206702,1.61104637,0,1,1,0,0,1,0,1,0
0.781465294,0.155206702,1.961919926,0,1,0,0,1,1,0,0,1
-0.677247416,0.155206702,-0.845068527,0,1,0,0,1,1,0,0,1
-0.677247416,0.155206702,-1.195942083,0,1,1,0,0,1,0,1,0
0.781465294,-3.37452045,0.909299256,0,1,1,0,0,1,0,0,0
-0.677247416,0.155206702,-0.49419497,1,0,1,0,0,0,1,0,1
-0.468859886,0.155206702,-0.845068527,0,1,1,0,0,1,0,0,0
-0.052084826,0.155206702,-0.845068527,0,1,1,0,0,0,1,0,0
-0.052084826,0.155206702,-1.195942083,0,1,1,0,0,0,1,0,1
-0.052084826,0.155206702,0.207552143,1,0,1,0,0,1,0,0,0
4.740828364,0.155206702,1.260172813,0,1,1,0,0,1,0,0,1
-0.677247416,0.155206702,-0.845068527,1,0,1,0,0,0,1,0,0
-0.468859886,0.155206702,-1.195942083,0,1,0,1,0,1,0,1,0
-0.468859886,0.155206702,-1.195942083,0,1,0,1,0,1,0,1,0
-0.468859886,0.155206702,-0.143321413,0,1,0,0,1,0,1,0,0
-0.677247416,0.351302655,-0.143321413,0,1,1,0,0,1,0,0,0
1.615015414,0.155206702,1.260172813,0,1,0,1,0,1,0,0,0
2.031790474,0.155206702,-0.845068527,0,1,0,1,0,1,0,1,0
1.198240354,0.155206702,0.909299256,0,1,1,0,0,1,0,0,1
-0.468859886,0.155206702,-0.143321413,1,0,1,0,0,1,0,1,0
-0.468859886,0.351302655,-0.845068527,0,1,1,0,0,0,1,0,1
-0.677247416,0.155206702,1.260172813,0,1,0,0,1,0,1,0,1
0.364690234,0.351302655,0.5584257,1,0,1,0,0,1,0,0,1
-0.677247416,0.155206702,-1.195942083,0,1,0,1,0,1,0,0,0
-0.677247416,0.351302655,-0.143321413,0,1,1,0,0,1,0,1,0
-0.260472356,0.351302655,-0.143321413,0,1,0,0,1,1,0,0,1
-0.468859886,0.155206702,0.909299256,0,1,0,0,1,1,0,0,1
1.406627884,-0.236985204,1.260172813,1,0,1,0,0,1,0,0,0
0.989852824,0.351302655,1.61104637,0,1,0,0,1,1,0,1,0
-0.260472356,0.155206702,1.260172813,1,0,1,0,0,1,0,1,1
-0.677247416,0.155206702,-0.49419497,0,1,1,0,0,1,0,1,0
-0.677247416,0.155206702,-0.845068527,0,1,1,0,0,1,0,1,0
0.156302704,0.351302655,-1.195942083,0,1,1,0,0,0,1,0,1
-0.677247416,0.155206702,-1.195942083,0,1,1,0,0,1,0,0,1
-0.260472356,0.155206702,-0.49419497,0,1,0,1,0,1,0,1,0
1.406627884,0.155206702,0.207552143,1,0,0,1,0,1,0,1,1
-0.677247416,0.155206702,-0.49419497,0,1,0,0,1,1,0,0,1
-0.468859886,-0.040889251,0.207552143,1,0,0,0,1,1,0,0,1
-0.677247416,0.351302655,1.260172813,0,1,1,0,0,1,0,0,1
-0.468859886,0.155206702,0.909299256,0,1,0,0,1,1,0,0,1
-0.468859886,-4.355000214,-0.845068527,0,1,1,0,0,0,1,0,1
-0.260472356,0.155206702,0.909299256,0,1,0,0,1,1,0,1,1
-0.677247416,0.155206702,1.61104637,0,1,0,0,1,1,0,0,1
-0.260472356,-4.74719212,-1.195942083,0,1,1,0,0,1,0,1,0
-0.677247416,-0.040889251,-1.195942083,1,0,0,1,0,0,1,1,0
-0.468859886,0.155206702,0.5584257,0,1,0,0,1,1,0,0,1
-0.677247416,0.351302655,-0.143321413,0,1,1,0,0,1,0,0,0
-0.468859886,0.155206702,-0.49419497,0,1,0,0,1,1,0,1,0
-0.677247416,0.155206702,-0.845068527,0,1,1,0,0,0,1,0,0
-0.052084826,0.351302655,0.909299256,0,1,1,0,0,1,0,1,1
-0.468859886,0.155206702,-1.195942083,1,0,1,0,0,1,0,0,0
-0.052084826,0.351302655,-0.49419497,0,1,0,1,0,0,1,1,0
1.198240354,0.155206702,0.207552143,0,1,0,1,0,0,1,0,1
-0.677247416,-0.040889251,-0.49419497,0,1,1,0,0,0,1,0,0
-0.677247416,0.155206702,-1.195942083,0,1,1,0,0,0,1,1,1
-0.052084826,4.665413618,1.961919926,0,1,0,0,1,1,0,0,1
-0.260472356,0.155206702,0.909299256,0,1,0,0,1,0,1,0,0
-0.052084826,0.351302655,1.260172813,0,1,0,0,1,1,0,0,1
-0.260472356,0.351302655,-0.49419497,0,1,0,1,0,1,0,1,0
-0.677247416,0.351302655,-0.143321413,0,1,1,0,0,0,1,0,0
-0.677247416,0.155206702,-0.143321413,1,0,1,0,0,1,0,1,1
-0.677247416,0.155206702,-1.195942083,0,1,1,0,0,1,0,1,0
-0.677247416,0.351302655,1.61104637,0,1,0,0,1,0,1,0,1
-0.677247416,0.351302655,1.260172813,0,1,0,0,1,1,0,1,1
-0.677247416,0.155206702,-0.143321413,0,1,0,0,1,0,1,0,1
-0.052084826,0.155206702,0.207552143,0,1,1,0,0,1,0,1,1
-0.677247416,0.351302655,-0.49419497,0,1,0,0,1,0,1,0,0
-0.677247416,0.351302655,1.61104637,0,1,1,0,0,1,0,1,1
-0.677247416,0.351302655,-0.845068527,0,1,1,0,0,0,1,0,0
0.781465294,0.155206702,0.207552143,0,1,1,0,0,1,0,0,1
-0.677247416,0.155206702,-1.195942083,0,1,0,1,0,0,1,1,0
1.615015414,0.351302655,0.909299256,1,0,1,0,0,1,0,0,0
0.781465294,0.351302655,-0.143321413,0,1,1,0,0,1,0,0,0
-0.468859886,-4.355000214,-0.143321413,0,1,1,0,0,1,0,0,1
2.448565534,0.351302655,1.260172813,1,0,1,0,0,0,1,0,1
1.198240354,0.155206702,-0.143321413,0,1,1,0,0,0,1,1,0
-0.677247416,0.351302655,0.5584257,0,1,1,0,0,1,0,0,1
0.989852824,0.155206702,-0.845068527,0,1,1,0,0,0,1,0,0
-0.677247416,0.351302655,-0.143321413,1,0,1,0,0,0,1,1,0
0.364690234,0.155206702,0.207552143,0,1,1,0,0,1,0,1,1
-0.677247416,0.351302655,-1.195942083,0,1,1,0,0,0,1,1,1
0.156302704,-1.413560921,-0.845068527,0,1,1,0,0,1,0,0,0
-0.677247416,0.351302655,-1.195942083,0,1,1,0,0,0,1,0,0
-0.468859886,0.351302655,-0.49419497,0,1,1,0,0,0,1,0,1
0.364690234,0.155206702,-0.49419497,0,1,0,1,0,1,0,0,1
-0.260472356,0.155206702,0.909299256,1,0,0,0,1,0,1,1,1
-0.677247416,0.155206702,-1.195942083,0,1,0,1,0,1,0,1,0
-0.468859886,0.155206702,-1.195942083,0,1,0,1,0,1,0,1,1
-0.052084826,0.155206702,-0.143321413,0,1,1,0,0,0,1,1,1
-0.468859886,0.351302655,-1.195942083,0,1,1,0,0,1,0,1,1
-0.677247416,0.155206702,-1.195942083,0,1,1,0,0,0,1,0,1
-0.677247416,0.351302655,-1.195942083,0,1,1,0,0,0,1,0,0
0.364690234,-3.766712355,-0.49419497,0,1,1,0,0,1,0,1,0
-0.677247416,0.155206702,-0.49419497,0,1,0,0,1,1,0,0,0
0.989852824,0.155206702,0.909299256,0,1,1,0,0,0,1,0,0
0.781465294,-4.158904261,-0.845068527,0,1,0,1,0,1,0,1,0
-0.052084826,-4.943288072,-0.845068527,0,1,0,1,0,0,1,0,1
0.781465294,0.351302655,0.5584257,0,1,0,1,0,1,0,1,1
0.364690234,-1.805752827,-1.195942083,0,1,1,0,0,1,0,1,1
-0.052084826,0.351302655,0.207552143,0,1,0,1,0,0,1,1,0
-0.677247416,-1.021369015,-1.195942083,0,1,1,0,0,1,0,1,0
4.949215894,0.155206702,0.909299256,0,1,1,0,0,0,1,0,0
0.364690234,0.155206702,0.5584257,0,1,1,0,0,1,0,0,0
-0.677247416,0.155206702,-1.195942083,1,0,1,0,0,0,1,0,1
-0.677247416,0.155206702,1.961919926,0,1,0,0,1,1,0,1,1
-0.260472356,0.155206702,1.961919926,1,0,1,0,0,1,0,1,1
-0.677247416,0.155206702,0.207552143,0,1,0,0,1,0,1,1,0
-0.677247416,0.351302655,-0.845068527,0,1,0,0,1,0,1,0,1
-0.468859886,0.155206702,1.61104637,0,1,0,0,1,0,1,0,1
-0.677247416,0.155206702,-0.49419497,0,1,1,0,0,0,1,0,1
0.989852824,0.351302655,-0.845068527,0,1,0,1,0,1,0,1,0
-0.468859886,0.155206702,-0.845068527,0,1,1,0,0,0,1,0,0
-0.677247416,0.351302655,0.207552143,1,0,1,0,0,0,1,1,0
-0.677247416,0.155206702,-1.195942083,0,1,0,1,0,1,0,1,0
2.656953064,-0.433081157,1.61104637,0,1,0,1,0,1,0,1,1
-0.052084826,0.155206702,-1.195942083,0,1,1,0,0,1,0,0,1
-0.677247416,-0.825273062,-1.195942083,0,1,0,1,0,0,1,0,0
-0.052084826,-4.943288072,0.5584257,1,0,1,0,0,1,0,1,1
-0.677247416,-0.236985204,-0.845068527,1,0,1,0,0,1,0,0,0
-0.677247416,-0.62917711,-0.49419497,0,1,0,0,1,1,0,0,0
-0.052084826,0.155206702,-0.845068527,0,1,0,0,1,0,1,0,1
1.615015414,0.155206702,1.260172813,0,1,1,0,0,1,0,0,0
1.615015414,0.351302655,1.260172813,0,1,1,0,0,1,0,0,1
0.156302704,0.155206702,-1.195942083,0,1,1,0,0,0,1,0,0
-0.677247416,0.155206702,-1.195942083,0,1,1,0,0,1,0,0,0
-0.468859886,0.155206702,1.61104637,1,0,0,0,1,1,0,0,1
-0.468859886,0.155206702,-1.195942083,1,0,1,0,0,1,0,1,0
-0.677247416,0.155206702,-1.195942083,0,1,1,0,0,0,1,0,1
